,Date,Action,Type,HMC_Shares,HYMTF_Shares,HMC_Price,HYMTF_Price
314,2019-10-17,Open Position,upper,1865.6716949027814,1618.12299732249,26.799999237060547,30.899999618530273
315,2019-10-25,Close Position,upper,1848.4288876243743,1592.3567072431808,27.049999237060547,31.399999618530273
316,2019-10-28,Open Position,lower,1837.559782518788,1562.5,27.209999084472656,32.0
317,2019-10-30,Close Position,lower,1823.4865011261495,1459.85401459854,27.420000076293945,34.25
318,2019-10-31,Open Position,lower,1853.9118010003785,1592.3567072431808,26.969999313354492,31.399999618530273
319,2019-12-20,Close Position,lower,1729.5053705950045,1587.3015873015872,28.90999984741211,31.5
320,2019-12-23,Open Position,upper,1734.9063334299583,1587.3015873015872,28.81999969482422,31.5
321,2020-01-09,Close Position,upper,1783.8030244437982,1650.165058052014,28.030000686645508,30.299999237060547
322,2020-01-10,Open Position,upper,1803.7518484321106,1515.1515151515152,27.719999313354492,33.0
323,2020-01-14,Close Position,upper,1793.4003409283164,1597.4441283946694,27.8799991607666,31.299999237060547
324,2020-01-15,Open Position,lower,1810.938025885228,1785.7142857142858,27.610000610351562,28.0
325,2020-01-21,Close Position,lower,1812.2508054901223,1587.3015873015872,27.59000015258789,31.5
326,2020-01-22,Open Position,upper,1822.1573989381545,1529.0519520925363,27.440000534057617,32.70000076293945
327,2020-02-04,Close Position,upper,1917.9133327694938,1586.797830428778,26.06999969482422,31.510000228881836
328,2020-02-05,Open Position,lower,1900.4181305561679,1639.344262295082,26.309999465942383,30.5
329,2020-02-06,Close Position,lower,1883.2392254914314,1471.4538161735757,26.549999237060547,33.97999954223633
330,2020-02-07,Open Position,upper,1887.5047350704247,1471.4538161735757,26.489999771118164,33.97999954223633
331,2020-02-19,Close Position,upper,1846.3810982595162,1600.0,27.079999923706055,31.25
332,2020-02-20,Open Position,lower,1829.4914064975894,1612.9032258064517,27.329999923706055,31.0
333,2020-03-02,Close Position,lower,1926.7822169549838,1515.1515151515152,25.950000762939453,33.0
334,2020-03-03,Open Position,lower,1954.652077761068,1818.1818181818182,25.579999923706055,27.5
335,2020-03-09,Close Position,lower,2145.9228170476044,1519.756768420523,23.299999237060547,32.900001525878906
336,2020-03-10,Open Position,lower,2060.156533042241,1988.071600731178,24.270000457763672,25.149999618530273
337,2020-03-11,Close Position,lower,2122.241134694357,1724.1379310344828,23.559999465942383,29.0
338,2020-03-12,Open Position,lower,2331.002248092607,2000.0,21.450000762939453,25.0
339,2020-03-24,Close Position,lower,2299.908027893614,2083.3333333333335,21.739999771118164,24.0
340,2020-03-25,Open Position,lower,2194.9077477118726,2500.0,22.780000686645508,20.0
341,2020-03-26,Close Position,lower,2111.4864592747244,2136.752171585738,23.68000030517578,23.399999618530273
342,2020-03-27,Open Position,upper,2165.439569925515,2136.752171585738,23.09000015258789,23.399999618530273
343,2020-03-30,Close Position,upper,2135.839398799796,2747.252632088603,23.40999984741211,18.200000762939453
344,2020-03-31,Open Position,lower,2226.179966078746,2338.6343294041176,22.459999084472656,21.3799991607666
345,2020-04-01,Close Position,lower,2371.916517123476,2320.185696991239,21.079999923706055,21.549999237060547
346,2020-04-02,Open Position,upper,2394.6361115736877,2320.185696991239,20.8799991607666,21.549999237060547
347,2020-04-08,Close Position,upper,2259.376497792328,2223.210338321586,22.1299991607666,22.489999771118164
348,2020-04-09,Open Position,upper,2239.1401778250265,1875.4688779510068,22.329999923706055,26.65999984741211
349,2020-04-16,Close Position,upper,2379.8191078202112,2127.659574468085,21.010000228881836,23.5
350,2020-04-17,Open Position,lower,2209.4565556451494,2000.0,22.6299991607666,25.0
351,2020-04-28,Close Position,lower,2143.1633160527385,1706.484686073191,23.329999923706055,29.299999237060547
352,2020-04-29,Open Position,lower,2092.925963893706,2173.913043478261,23.889999389648438,23.0
353,2020-04-30,Close Position,lower,2079.0021449543765,1983.340016493535,24.049999237060547,25.209999084472656
354,2020-05-01,Open Position,lower,2179.59890305007,2173.913043478261,22.940000534057617,23.0
355,2020-05-04,Close Position,lower,2201.673360444393,1792.7572999000438,22.709999084472656,27.889999389648438
356,2020-05-05,Open Position,upper,2186.2701427725874,1661.1295470541318,22.8700008392334,30.100000381469727
357,2020-05-06,Close Position,upper,2188.1837709091524,2173.913043478261,22.850000381469727,23.0
358,2020-05-07,Open Position,lower,2193.9446244573805,2173.913043478261,22.790000915527344,23.0
359,2020-05-15,Close Position,lower,2179.59890305007,1888.9309141301824,22.940000534057617,26.469999313354492
360,2020-05-18,Open Position,upper,2094.679440388565,1888.9309141301824,23.8700008392334,26.469999313354492
361,2020-05-19,Close Position,upper,2109.7045734355756,2223.210338321586,23.700000762939453,22.489999771118164
362,2020-05-20,Open Position,lower,2073.828234518279,2000.0,24.110000610351562,25.0
363,2020-06-08,Close Position,lower,1779.9928703593678,1754.3859649122808,28.09000015258789,28.5
364,2020-06-09,Open Position,upper,1798.5612004386078,1779.359406449404,27.799999237060547,28.100000381469727
365,2020-06-11,Close Position,upper,1938.7358753406086,2232.142895156024,25.790000915527344,22.399999618530273
366,2020-06-12,Open Position,lower,1893.2222752322148,2000.0,26.40999984741211,25.0
367,2020-06-16,Close Position,lower,1831.501882685899,1743.3751557867547,27.299999237060547,28.68000030517578
368,2020-06-17,Open Position,upper,1836.8846899812131,1743.3751557867547,27.219999313354492,28.68000030517578
369,2020-06-18,Close Position,upper,1833.5166542237876,2082.465619465283,27.270000457763672,24.010000228881836
370,2020-06-19,Open Position,lower,1869.1588785046729,2083.3333333333335,26.75,24.0
371,2020-07-01,Close Position,lower,1970.8316257789625,1980.1980198019803,25.3700008392334,25.25
372,2020-07-02,Open Position,upper,1935.7336487682833,1980.1980198019803,25.829999923706055,25.25
373,2020-07-06,Close Position,upper,1912.045916993791,2173.913043478261,26.149999618530273,23.0
374,2020-07-07,Open Position,lower,1947.7989813554627,2263.4676167778293,25.670000076293945,22.09000015258789
375,2020-07-09,Close Position,lower,1998.401242414249,2173.913043478261,25.020000457763672,23.0
376,2020-07-10,Open Position,lower,1977.848047544285,2227.17141651684,25.280000686645508,22.450000762939453
377,2020-07-21,Close Position,lower,1932.7405635090672,1724.1379310344828,25.8700008392334,29.0
378,2020-07-22,Open Position,upper,1925.2984721600903,1730.7027018462131,25.969999313354492,28.889999389648438
379,2020-08-03,Close Position,upper,1993.6204207376861,2011.2630238303489,25.079999923706055,24.860000610351562
380,2020-08-04,Open Position,lower,1926.0401295586441,2011.2630238303489,25.959999084472656,24.860000610351562
381,2020-08-05,Close Position,lower,1952.3623119239599,1724.1379310344828,25.610000610351562,29.0
382,2020-08-06,Open Position,upper,1980.9825853173902,1667.2224201932954,25.239999771118164,29.989999771118164
383,2020-08-19,Close Position,upper,1959.2476137589192,1449.2753623188405,25.520000457763672,34.5
384,2020-08-20,Open Position,lower,1998.401242414249,1506.0240617769525,25.020000457763672,33.20000076293945
385,2020-08-27,Close Position,lower,1971.608785355895,1408.4507042253522,25.360000610351562,35.5
386,2020-08-28,Open Position,upper,1944.7686417926436,1315.7894736842106,25.709999084472656,38.0
387,2020-09-08,Close Position,upper,1972.3865580905026,1510.5740877629346,25.350000381469727,33.099998474121094
388,2020-09-09,Open Position,upper,1977.065962433454,1315.7894736842106,25.290000915527344,38.0
389,2020-09-23,Close Position,upper,2079.0021449543765,1492.982905168043,24.049999237060547,33.4900016784668
390,2020-09-24,Open Position,lower,2142.245058831163,1449.2753623188405,23.34000015258789,34.5
391,2020-09-29,Close Position,lower,2138.5800596564504,1397.4287788106674,23.3799991607666,35.779998779296875
392,2020-09-30,Open Position,upper,2109.7045734355756,1392.757600969932,23.700000762939453,35.900001525878906
393,2020-10-02,Close Position,upper,2072.9684187518933,1428.5714285714287,24.1200008392334,35.0
394,2020-10-05,Open Position,upper,2047.5020411051594,1392.757600969932,24.420000076293945,35.900001525878906
395,2020-10-19,Close Position,upper,2047.5020411051594,1381.2154405032113,24.420000076293945,36.20000076293945
396,2020-10-20,Open Position,lower,2039.983661080571,1381.2154405032113,24.510000228881836,36.20000076293945
397,2020-10-30,Close Position,lower,2116.850051797999,1439.263027756039,23.6200008392334,34.7400016784668
398,2020-11-02,Open Position,lower,2063.5576122419193,1439.263027756039,24.229999542236328,34.7400016784668
399,2020-11-19,Close Position,lower,1757.4691971584327,1323.801943182726,28.450000762939453,37.77000045776367
400,2020-11-20,Open Position,upper,1737.3175402042639,1309.5861603024102,28.780000686645508,38.18000030517578
401,2020-11-24,Close Position,upper,1681.8029185963094,1302.0832815931924,29.729999542236328,38.400001525878906
402,2020-11-25,Open Position,upper,1703.5774906349834,1298.7012987012988,29.350000381469727,38.5
403,2020-12-11,Close Position,upper,1704.1581370131596,1241.310861848859,29.34000015258789,40.279998779296875
404,2020-12-14,Open Position,upper,1709.9863334946926,1201.634204916623,29.239999771118164,41.61000061035156
405,2020-12-18,Close Position,upper,1680.672268907563,1224.8897690790468,29.75,40.81999969482422
406,2020-12-21,Open Position,lower,1724.1379310344828,1263.2642164450262,29.0,39.58000183105469
407,2020-12-22,Close Position,lower,1735.5085361631918,1234.567901234568,28.809999465942383,40.5
408,2020-12-23,Open Position,upper,1742.7674823723162,1227.2949911641165,28.690000534057617,40.7400016784668
409,2021-01-07,Close Position,upper,1774.9378723671632,1182.0331182463285,28.170000076293945,42.29999923706055
410,2021-01-08,Open Position,upper,1774.3080006573516,919.9632272999537,28.18000030517578,54.349998474121094
411,2021-01-14,Close Position,upper,1769.9115044247787,922.5092121066665,28.25,54.20000076293945
412,2021-01-15,Open Position,lower,1824.8175436537463,961.5384615384615,27.399999618530273,52.0
413,2021-01-19,Close Position,lower,1819.5051249237026,865.8008658008658,27.479999542236328,57.75
414,2021-01-20,Open Position,lower,1788.9087168218591,913.2420091324201,27.950000762939453,54.75
415,2021-01-21,Close Position,lower,1769.9115044247787,875.1969029439673,28.25,57.130001068115234
416,2021-01-22,Open Position,lower,1812.2508054901223,885.582727785604,27.59000015258789,56.459999084472656
417,2021-01-25,Close Position,lower,1835.5359919280781,847.457627118644,27.239999771118164,59.0
418,2021-01-26,Open Position,upper,1826.150530773065,881.8342033018324,27.3799991607666,56.70000076293945
419,2021-01-27,Close Position,upper,1864.2804089833419,930.4056278069417,26.81999969482422,53.7400016784668
420,2021-01-28,Open Position,lower,1855.2875170511302,923.3610081452061,26.950000762939453,54.150001525878906
421,2021-02-01,Close Position,lower,1886.080707970969,915.9186638622807,26.510000228881836,54.59000015258789
422,2021-02-02,Open Position,upper,1862.1973664665952,913.7426696745516,26.850000381469727,54.720001220703125
423,2021-02-08,Close Position,upper,1738.5257163450292,942.5070823576972,28.760000228881836,53.04999923706055
424,2021-02-09,Open Position,lower,1686.9096163835331,946.0738210708437,29.639999389648438,52.849998474121094
425,2021-02-12,Close Position,lower,1714.677649576099,914.9130577118658,29.15999984741211,54.650001525878906
426,2021-02-16,Open Position,lower,1725.3278395373502,943.3962264150944,28.979999542236328,53.0
427,2021-04-05,Close Position,lower,1643.1153302188957,1032.6311832053732,30.43000030517578,48.41999816894531
428,2021-04-06,Open Position,upper,1688.6186750877728,1020.4081632653061,29.610000610351562,49.0
429,2021-04-20,Close Position,upper,1672.8003018064999,1050.4202017397906,29.889999389648438,47.599998474121094
430,2021-04-21,Open Position,lower,1663.8935530599015,1048.4378578278527,30.049999237060547,47.689998626708984
431,2021-04-27,Close Position,lower,1656.7262920612081,1016.2601468425821,30.18000030517578,49.20000076293945
432,2021-04-28,Open Position,lower,1644.7368627439907,1034.7682184558403,30.399999618530273,48.31999969482422
433,2021-05-03,Close Position,lower,1661.1295470541318,1041.6666666666667,30.100000381469727,48.0
434,2021-05-04,Open Position,upper,1672.8003018064999,1047.1204188481674,29.889999389648438,47.75
435,2021-05-17,Close Position,upper,1672.2408240103427,1024.5901799528745,29.899999618530273,48.79999923706055
436,2021-05-18,Open Position,upper,1638.8069362473568,1002.0039773760174,30.510000228881836,49.900001525878906
437,2021-05-19,Close Position,upper,1646.9037877078295,1020.4081632653061,30.360000610351562,49.0
438,2021-05-20,Open Position,lower,1632.3865938607034,1009.8970247440643,30.6299991607666,49.5099983215332
439,2021-05-25,Close Position,lower,1645.8196636348528,1002.8078497379595,30.3799991607666,49.86000061035156
440,2021-05-26,Open Position,lower,1640.4199721431978,1025.6410256410256,30.479999542236328,48.75
441,2021-06-01,Close Position,lower,1606.1677272068616,1002.4057523920438,31.1299991607666,49.880001068115234
442,2021-06-02,Open Position,lower,1547.5084455221465,996.015921117533,32.310001373291016,50.20000076293945
443,2021-06-04,Close Position,lower,1506.0240617769525,974.6588838909496,33.20000076293945,51.29999923706055
444,2021-06-07,Open Position,upper,1521.6067885357552,980.3921568627451,32.86000061035156,51.0
445,2021-06-10,Close Position,upper,1527.1837946448597,985.2216748768473,32.7400016784668,50.75
446,2021-06-11,Open Position,upper,1508.750782162595,963.3911084774919,33.13999938964844,51.900001525878906
447,2021-07-02,Close Position,upper,1546.551103253336,997.8048172218773,32.33000183105469,50.11000061035156
448,2021-07-06,Open Position,lower,1561.5240251465032,986.7772213704965,32.02000045776367,50.66999816894531
449,2021-07-16,Close Position,lower,1579.7788500043541,1006.0362018602674,31.649999618530273,49.70000076293945
450,2021-07-19,Open Position,upper,1609.2694075027373,1013.1712572639645,31.06999969482422,49.349998474121094
451,2021-07-21,Close Position,upper,1578.7811771249937,1013.1712572639645,31.670000076293945,49.349998474121094
452,2021-07-22,Open Position,upper,1596.933914176133,1016.2601468425821,31.309999465942383,49.20000076293945
453,2021-07-26,Close Position,upper,1587.8056641289259,1046.0251212981973,31.489999771118164,47.79999923706055
454,2021-07-27,Open Position,lower,1598.4654380569336,1054.8522867177878,31.280000686645508,47.400001525878906
455,2021-08-24,Close Position,lower,1655.6290972468623,1128.6681909956094,30.200000762939453,44.29999923706055
456,2021-08-25,Open Position,upper,1661.1295470541318,1144.6886366911344,30.100000381469727,43.68000030517578
457,2021-08-27,Close Position,upper,1675.041854640611,1162.2501038578364,29.850000381469727,43.02000045776367
458,2021-08-30,Open Position,lower,1673.3601540943685,1156.0693641618498,29.8799991607666,43.25
459,2021-08-31,Close Position,lower,1652.3463192930583,1138.9521244213436,30.260000228881836,43.900001525878906
460,2021-09-01,Open Position,lower,1642.0360836527386,1151.2779103996745,30.450000762939453,43.43000030517578
461,2021-09-02,Close Position,lower,1641.4970946433182,1141.0315004156819,30.459999084472656,43.81999969482422
462,2021-09-03,Open Position,lower,1622.3231828388625,1145.475332236961,30.81999969482422,43.650001525878906
463,2021-09-08,Close Position,lower,1603.5920304882152,1128.6681909956094,31.18000030517578,44.29999923706055
464,2021-09-09,Open Position,lower,1617.5994903534809,1142.0740382396837,30.90999984741211,43.779998779296875
465,2021-09-10,Close Position,lower,1621.7969550351374,1138.9521244213436,30.829999923706055,43.900001525878906
466,2021-09-13,Open Position,upper,1611.8632902046274,1134.816124411421,31.020000457763672,44.060001373291016
467,2021-09-17,Close Position,upper,1613.9445041576876,1162.7906976744187,30.979999542236328,43.0
468,2021-09-20,Open Position,lower,1644.7368627439907,1213.5922105364714,30.399999618530273,41.20000076293945
469,2021-09-22,Close Position,lower,1638.2699623217406,1164.4155006772553,30.520000457763672,42.939998626708984
470,2021-09-23,Open Position,lower,1623.3766635888994,1168.224319889823,30.799999237060547,42.79999923706055
471,2021-10-08,Close Position,lower,1647.4464372833297,1219.5121951219512,30.350000381469727,41.0
472,2021-10-11,Open Position,upper,1643.6554856870164,1198.178781415833,30.420000076293945,41.72999954223633
473,2021-10-15,Close Position,upper,1623.9038166051203,1194.743173788134,30.790000915527344,41.849998474121094
474,2021-10-18,Open Position,lower,1628.1342067926207,1193.3173789771404,30.709999084472656,41.900001525878906
475,2021-10-19,Close Position,lower,1635.59046447964,1175.088152679697,30.56999969482422,42.54999923706055
476,2021-10-20,Open Position,upper,1641.4970946433182,1187.6484991023228,30.459999084472656,42.099998474121094
477,2021-10-26,Close Position,upper,1691.4749967302134,1218.0268192273013,29.559999465942383,41.04999923706055
478,2021-10-27,Open Position,upper,1712.915350640785,1196.1722706365315,29.190000534057617,41.79999923706055
479,2021-10-29,Close Position,upper,1690.331309295539,1234.567901234568,29.579999923706055,40.5
480,2021-11-01,Open Position,lower,1644.1959964118514,1242.8536059888945,30.40999984741211,40.22999954223633
481,2021-11-04,Close Position,lower,1626.545230067881,1198.4659285002133,30.739999771118164,41.720001220703125
482,2021-11-05,Open Position,upper,1683.5016402555616,1210.653775391175,29.700000762939453,41.29999923706055
483,2021-11-19,Close Position,upper,1725.3278395373502,1201.9231210093542,28.979999542236328,41.599998474121094
484,2021-11-22,Open Position,upper,1723.5435920548837,1190.4761904761904,29.010000228881836,42.0
485,2021-11-26,Close Position,upper,1786.990736884183,1243.781070922148,27.979999542236328,40.20000076293945
486,2021-11-29,Open Position,lower,1812.2508054901223,1278.772428420764,27.59000015258789,39.099998474121094
487,2021-12-03,Close Position,lower,1771.793097682274,1221.0011982527476,28.219999313354492,40.95000076293945
488,2021-12-06,Open Position,upper,1764.9135239905477,1222.1950668905442,28.329999923706055,40.90999984741211
489,2021-12-07,Close Position,upper,1730.7027018462131,1220.1073830776193,28.889999389648438,40.97999954223633
490,2021-12-08,Open Position,upper,1759.324414700007,1219.5121951219512,28.420000076293945,41.0
491,2021-12-23,Close Position,upper,1780.6267854647808,1219.5121951219512,28.079999923706055,41.0
492,2021-12-27,Open Position,upper,1772.4211847819943,1190.4761904761904,28.209999084472656,42.0
493,2021-12-30,Close Position,upper,1770.538257976064,1234.567901234568,28.239999771118164,40.5
494,2021-12-31,Open Position,lower,1757.4691971584327,1223.3912724913837,28.450000762939453,40.869998931884766
495,2022-01-12,Close Position,lower,1631.8538184074584,1176.74742350832,30.639999389648438,42.4900016784668
496,2022-01-13,Open Position,lower,1618.646843248418,1176.74742350832,30.889999389648438,42.4900016784668
497,2022-01-19,Close Position,lower,1678.9791419454841,1184.8341018019744,29.780000686645508,42.20000076293945
498,2022-01-20,Open Position,upper,1696.640691041422,1190.4761904761904,29.469999313354492,42.0
499,2022-01-21,Close Position,upper,1678.9791419454841,1210.653775391175,29.780000686645508,41.29999923706055
500,2022-01-24,Open Position,lower,1693.1933233110874,1241.6190571550012,29.530000686645508,40.27000045776367
501,2022-02-01,Close Position,lower,1713.5023809828847,1250.0,29.18000030517578,40.0
502,2022-02-02,Open Position,upper,1679.5431384335293,1228.1994872132207,29.770000457763672,40.709999084472656
503,2022-02-03,Close Position,upper,1675.041854640611,1245.3299651252123,29.850000381469727,40.150001525878906
504,2022-02-04,Open Position,upper,1688.6186750877728,1234.872756910523,29.610000610351562,40.4900016784668
505,2022-02-07,Close Position,upper,1692.0474210128505,1277.7919405870423,29.549999237060547,39.130001068115234
506,2022-02-08,Open Position,lower,1689.1891674197793,1301.7443425834529,29.600000381469727,38.40999984741211
507,2022-03-03,Close Position,lower,1734.3045484674622,1330.4948792919402,28.829999923706055,37.58000183105469
508,2022-03-04,Open Position,upper,1785.076743713972,1388.888888888889,28.010000228881836,36.0
509,2022-03-14,Close Position,upper,1875.4688779510068,1435.543995734724,26.65999984741211,34.83000183105469
510,2022-03-15,Open Position,lower,1840.9425729346665,1470.5882352941176,27.15999984741211,34.0
511,2022-03-18,Close Position,lower,1765.5367421892322,1388.888888888889,28.31999969482422,36.0
512,2022-03-21,Open Position,lower,1771.165455571208,1435.1320258615451,28.229999542236328,34.84000015258789
513,2022-03-23,Close Position,lower,1762.425044797816,1408.4507042253522,28.3700008392334,35.5
514,2022-03-24,Open Position,lower,1755.6180057464237,1439.263027756039,28.479999542236328,34.7400016784668
515,2022-03-28,Close Position,lower,1773.04959742094,1388.888888888889,28.200000762939453,36.0
516,2022-03-29,Open Position,upper,1721.170441072249,1388.888888888889,29.049999237060547,36.0
517,2022-04-01,Close Position,upper,1766.7844999275478,1449.2753623188405,28.299999237060547,34.5
518,2022-04-04,Open Position,lower,1756.2346753042027,1412.4293176498277,28.469999313354492,35.400001525878906
519,2022-04-05,Close Position,lower,1823.4865011261495,1397.0382431118549,27.420000076293945,35.790000915527344
520,2022-04-06,Open Position,upper,1862.8911965627929,1428.5714285714287,26.84000015258789,35.0
521,2022-04-29,Close Position,upper,1904.7619047619048,1386.1935243424643,26.25,36.06999969482422
522,2022-05-02,Open Position,upper,1904.036540906345,1360.544217687075,26.260000228881836,36.75
523,2022-05-03,Close Position,upper,1881.113624662061,1373.6263160443016,26.579999923706055,36.400001525878906
524,2022-05-04,Open Position,lower,1843.6577600568153,1367.989084642759,27.1200008392334,36.54999923706055
525,2022-05-05,Close Position,lower,1897.5331793604757,1367.989084642759,26.350000381469727,36.54999923706055
526,2022-05-06,Open Position,lower,1874.0629470795118,1371.7420837707502,26.68000030517578,36.45000076293945
527,2022-05-09,Close Position,lower,1945.525234073231,1389.2747337635035,25.700000762939453,35.9900016784668
528,2022-05-10,Open Position,upper,1950.8389245887313,1383.508601118612,25.6299991607666,36.13999938964844
529,2022-05-17,Close Position,upper,1984.1269240567972,1418.4397163120568,25.200000762939453,35.25
530,2022-05-18,Open Position,upper,2037.4897365371814,1416.430625514187,24.540000915527344,35.29999923706055
531,2022-05-19,Close Position,upper,1999.200301576144,1416.8319269722763,25.010000228881836,35.290000915527344
532,2022-05-20,Open Position,upper,1998.401242414249,1379.3103448275863,25.020000457763672,36.25
533,2022-05-31,Close Position,upper,2008.0321592772482,1370.2383584571228,24.899999618530273,36.4900016784668
534,2022-06-01,Open Position,lower,1965.4087637719529,1377.4104972694438,25.440000534057617,36.29999923706055
535,2022-06-02,Close Position,lower,1934.984508697554,1303.7810166730626,25.84000015258789,38.349998474121094
536,2022-06-03,Open Position,upper,2003.2052016822572,1333.3333333333333,24.959999084472656,37.5
537,2022-06-06,Close Position,upper,1981.7677727776968,1367.989084642759,25.229999542236328,36.54999923706055
538,2022-06-07,Open Position,lower,1953.8882259421773,1369.86301369863,25.59000015258789,36.5
539,2022-06-27,Close Position,lower,2045.826469206661,1452.6438890142476,24.440000534057617,34.41999816894531
540,2022-06-28,Open Position,upper,2017.7561991330415,1395.0892797747285,24.780000686645508,35.84000015258789
541,2022-07-11,Close Position,upper,2090.3009966773698,1661.1295470541318,23.920000076293945,30.100000381469727
542,2022-07-12,Open Position,upper,2079.8668093105266,1467.997592014448,24.040000915527344,34.060001373291016
543,2022-07-21,Close Position,upper,1950.0780495410759,1412.4293176498277,25.639999389648438,35.400001525878906
544,2022-07-22,Open Position,lower,1963.864956715321,1412.4293176498277,25.459999084472656,35.400001525878906
545,2022-07-25,Close Position,lower,1951.6002483275524,1376.6519939460586,25.6200008392334,36.31999969482422
546,2022-07-26,Open Position,upper,1978.6307516523436,1351.7166188480276,25.270000457763672,36.9900016784668
547,2022-08-03,Close Position,upper,1936.4833691312094,1381.2154405032113,25.81999969482422,36.20000076293945
548,2022-08-04,Open Position,upper,1971.608785355895,1361.285070055727,25.360000610351562,36.72999954223633
549,2022-08-10,Close Position,upper,1866.3679839973527,1369.86301369863,26.790000915527344,36.5
550,2022-08-11,Open Position,lower,1851.851851851852,1385.4253197173973,27.0,36.09000015258789
551,2022-08-25,Close Position,lower,1849.7964753919925,1375.8943255381175,27.030000686645508,36.34000015258789
552,2022-08-26,Open Position,lower,1898.25359568525,1466.2757254357537,26.34000015258789,34.099998474121094
553,2022-08-29,Close Position,lower,1865.6716949027814,1410.4372051882033,26.799999237060547,35.45000076293945
554,2022-08-30,Open Position,upper,1876.1726347355745,1404.8890077446179,26.649999618530273,35.59000015258789
555,2022-08-31,Close Position,upper,1885.3694998848543,1437.1945583273666,26.520000457763672,34.790000915527344
556,2022-09-01,Open Position,lower,1914.2418986793364,1505.5706527669709,26.1200008392334,33.209999084472656
557,2022-09-02,Close Position,lower,1910.584633329536,1435.1320258615451,26.170000076293945,34.84000015258789
558,2022-09-06,Open Position,lower,1955.4165270530218,1492.5373134328358,25.56999969482422,33.5
559,2022-09-07,Close Position,lower,1940.2405553678059,1450.5366472099038,25.770000457763672,34.470001220703125
560,2022-09-08,Open Position,upper,1956.9472208623188,1450.5366472099038,25.549999237060547,34.470001220703125
561,2022-09-12,Close Position,upper,1917.177919718906,1451.3787777267305,26.079999923706055,34.45000076293945
562,2022-09-13,Open Position,lower,1984.9146065875836,1484.1199773858305,25.190000534057617,33.689998626708984
563,2022-09-14,Close Position,lower,1996.805038812715,1488.538248671244,25.040000915527344,33.59000015258789
564,2022-09-15,Open Position,upper,2016.9422409614453,1428.5714285714287,24.790000915527344,35.0
565,2022-09-20,Close Position,upper,2050.0205515060784,1514.6925944368745,24.389999389648438,33.0099983215332
566,2022-09-21,Open Position,upper,2100.8404034795813,1526.2516044494091,23.799999237060547,32.7599983215332
567,2022-09-22,Close Position,upper,2087.6826057296275,1562.5,23.950000762939453,32.0
568,2022-09-23,Open Position,lower,2125.8502987611805,1587.3015873015872,23.520000457763672,31.5
569,2022-09-29,Close Position,lower,2253.26718326388,1639.881940811387,22.190000534057617,30.489999771118164
570,2022-09-30,Open Position,lower,2315.886968347554,1689.1891674197793,21.59000015258789,29.600000381469727
571,2022-10-04,Close Position,lower,2179.59890305007,1622.8497522458706,22.940000534057617,30.809999465942383
572,2022-10-05,Open Position,upper,2208.4806249094345,1626.0162601626016,22.639999389648438,30.75
573,2022-10-06,Close Position,upper,2220.248622719842,1669.4490392758419,22.520000457763672,29.950000762939453
574,2022-10-07,Open Position,lower,2241.147521152035,1661.1295470541318,22.309999465942383,30.100000381469727
575,2022-11-07,Close Position,lower,2128.5653676964644,1718.2130358953177,23.489999771118164,29.100000381469727
576,2022-11-08,Open Position,lower,2110.595140262583,1724.1379310344828,23.690000534057617,29.0
577,2022-11-09,Close Position,lower,2236.1358960273237,1703.5774906349834,22.360000610351562,29.350000381469727
578,2022-11-10,Open Position,upper,2133.10575344704,1661.1295470541318,23.440000534057617,30.100000381469727
579,2022-11-17,Close Position,upper,2120.4410585995256,1680.672268907563,23.579999923706055,29.75
580,2022-11-18,Open Position,lower,2102.6071722562756,1759.9436912547023,23.780000686645508,28.40999984741211
581,2022-11-25,Close Position,lower,2046.6639122148072,1638.8069362473568,24.43000030517578,30.510000228881836
582,2022-11-28,Open Position,lower,2065.2623664107464,1689.1891674197793,24.209999084472656,29.600000381469727
583,2022-11-29,Close Position,lower,2074.6887638410394,1644.7368627439907,24.100000381469727,30.399999618530273
584,2022-11-30,Open Position,upper,2040.8163265306123,1600.0,24.5,31.25
585,2022-12-01,Close Position,upper,2032.5202936851642,1667.7785444779329,24.600000381469727,29.979999542236328
586,2022-12-02,Open Position,upper,2068.6801755139522,1611.8632902046274,24.170000076293945,31.020000457763672
587,2022-12-09,Close Position,upper,2088.5546735418325,1655.0811491318123,23.940000534057617,30.209999084472656
588,2022-12-12,Open Position,upper,2081.5986281065684,1612.9032258064517,24.020000457763672,31.0
589,2022-12-14,Close Position,upper,2077.2746420412927,1655.6290972468623,24.06999969482422,30.200000762939453
590,2022-12-15,Open Position,lower,2102.6071722562756,1718.8037036002534,23.780000686645508,29.09000015258789
591,2022-12-16,Close Position,lower,2121.34071478073,1662.2340467692286,23.56999969482422,30.079999923706055
592,2022-12-19,Open Position,upper,2128.5653676964644,1620.2203179227479,23.489999771118164,30.860000610351562
593,2022-12-22,Close Position,upper,2179.59890305007,1700.6802941754438,22.940000534057617,29.399999618530273
594,2022-12-23,Open Position,upper,2162.629679284124,1666.6666666666667,23.1200008392334,30.0
595,2023-01-03,Close Position,upper,2148.689257258621,1666.6666666666667,23.270000457763672,30.0
596,2023-01-04,Open Position,lower,2128.5653676964644,1658.374813685565,23.489999771118164,30.149999618530273
597,2023-01-09,Close Position,lower,2072.10947944399,1592.3567072431808,24.1299991607666,31.399999618530273
598,2023-01-10,Open Position,upper,2076.411966711697,1584.78609220589,24.079999923706055,31.549999237060547
